id,cluster,image_path,image_href
557,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0017.png,../../../data/glomeruli/crops/RECHERCHE-015_0017.png
558,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0018.png,../../../data/glomeruli/crops/RECHERCHE-015_0018.png
559,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0019.png,../../../data/glomeruli/crops/RECHERCHE-015_0019.png
560,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0020.png,../../../data/glomeruli/crops/RECHERCHE-015_0020.png
561,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0021.png,../../../data/glomeruli/crops/RECHERCHE-015_0021.png
562,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0022.png,../../../data/glomeruli/crops/RECHERCHE-015_0022.png
563,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0023.png,../../../data/glomeruli/crops/RECHERCHE-015_0023.png
564,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0024.png,../../../data/glomeruli/crops/RECHERCHE-015_0024.png
565,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0025.png,../../../data/glomeruli/crops/RECHERCHE-015_0025.png
566,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-015_0026.png,../../../data/glomeruli/crops/RECHERCHE-015_0026.png
568,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0001.png,../../../data/glomeruli/crops/RECHERCHE-016_0001.png
572,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0005.png,../../../data/glomeruli/crops/RECHERCHE-016_0005.png
573,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0006.png,../../../data/glomeruli/crops/RECHERCHE-016_0006.png
577,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0010.png,../../../data/glomeruli/crops/RECHERCHE-016_0010.png
578,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0011.png,../../../data/glomeruli/crops/RECHERCHE-016_0011.png
579,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0012.png,../../../data/glomeruli/crops/RECHERCHE-016_0012.png
581,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0014.png,../../../data/glomeruli/crops/RECHERCHE-016_0014.png
584,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0017.png,../../../data/glomeruli/crops/RECHERCHE-016_0017.png
586,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0019.png,../../../data/glomeruli/crops/RECHERCHE-016_0019.png
590,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0023.png,../../../data/glomeruli/crops/RECHERCHE-016_0023.png
592,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0025.png,../../../data/glomeruli/crops/RECHERCHE-016_0025.png
593,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0026.png,../../../data/glomeruli/crops/RECHERCHE-016_0026.png
597,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0030.png,../../../data/glomeruli/crops/RECHERCHE-016_0030.png
598,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0031.png,../../../data/glomeruli/crops/RECHERCHE-016_0031.png
600,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0033.png,../../../data/glomeruli/crops/RECHERCHE-016_0033.png
605,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0038.png,../../../data/glomeruli/crops/RECHERCHE-016_0038.png
606,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0039.png,../../../data/glomeruli/crops/RECHERCHE-016_0039.png
607,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0040.png,../../../data/glomeruli/crops/RECHERCHE-016_0040.png
608,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0041.png,../../../data/glomeruli/crops/RECHERCHE-016_0041.png
609,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0042.png,../../../data/glomeruli/crops/RECHERCHE-016_0042.png
610,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0043.png,../../../data/glomeruli/crops/RECHERCHE-016_0043.png
613,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0046.png,../../../data/glomeruli/crops/RECHERCHE-016_0046.png
617,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0050.png,../../../data/glomeruli/crops/RECHERCHE-016_0050.png
618,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0051.png,../../../data/glomeruli/crops/RECHERCHE-016_0051.png
621,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0054.png,../../../data/glomeruli/crops/RECHERCHE-016_0054.png
